approval_id,bank,elev_ft,event_id,files,flag_date,flag_member_id,hcollect_method_id,hdatum_id,height_above_gnd,hwm_environment,hwm_id,hwm_label,hwm_locationdescription,hwm_notes,hwm_quality_id,hwm_type_id,hwm_uncertainty,last_updated,last_updated_by,latitude_dd,longitude_dd,marker_id,peak_summary_id,site_id,stillwater,survey_date,survey_member_id,uncertainty,vcollect_method_id,vdatum_id,waterbody
8918,Right,4.01,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Riverine,21940,0910_0851,Upstream from bridge,,4,2,0.4,,,29.64584,-95.01904,8,5767,21380,1.0,2017-09-10T05:00:00,1786,0.14,6,2,Little Cedar Bayou
9110,N/A,30.83,180,[],2017-09-15T05:00:00,1776,1,2,4.6,Riverine,23184,0915_1920_1,"Debris snag in treeline marked by tape. Located off of eastern road embankment, approximately 20 feet south from the southern edge of water.",,5,2,0.5,,,29.851138,-94.627485,2,5876,22086,1.0,2017-10-06T05:00:00,1760,0.1,6,2,White's Bayou
9312,N/A,36.37,180,[],2017-09-20T05:00:00,1834,1,2,0.66,Riverine,24536,0920_1405_2,"Nail in tree on west side of Beaver Dr. directly across the street from mark 1 and next to fenceline with covered in a green privacy tarp.  Marked with orange paint, flagging, and stake.",,1,5,0.02,,,29.79711,-95.27452,5,5987,22783,1.0,2017-10-05T05:00:00,1770,0.04,6,2,Buffalo Bayou
10209,Left,69.0,180,[],2017-09-15T04:00:00,1780,1,2,2.1,Riverine,23185,0915_1455_2,On vertical wooden guardrail post on left side of channel upstream of road with tape and paint,,2,1,0.1,,,30.33703,-94.4194,5,6030,22087,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
7632,N/A,45.03,180,[],2017-09-05T05:00:00,1599,1,2,,Riverine,21051,3,stake in ground south of prison parking lot entrance,,2,2,0.1,,,29.30927,-95.53909,7,5126,20779,1.0,2017-09-10T05:00:00,1770,0.06,6,2,oyster creek
9409,N/A,103.2,180,[],2017-09-06T04:00:00,1791,1,2,0.0,Riverine,21145,0906_1300_3,Near walkway near bridge,level 3 survey; field readings 103.205; +0.03' GNSS adjustment,2,5,0.1,,,29.68104,-95.89518,6,6055,20851,1.0,2017-09-20T04:00:00,900,0.1,6,2,Fulshear Creek
10173,N/A,305.083,180,[],2017-09-25T05:00:00,1853,1,2,0.0,Riverine,25421,09-25-1438-1,Wash line on right bank of lake,,4,2,0.4,,,30.00816,-97.09509,7,6610,23249,1.0,2017-09-25T05:00:00,1853,0.236,6,2,Riverrine
7594,N/A,8.855,180,[],2017-09-06T05:00:00,1762,6,2,3.2,Coastal,21538,0906_1025_2,"SEED LINE ON PIER CAUGHT UNDER RAILING, MARKED WITH PAINT AND TAPE.",,2,5,,,,28.680772,-96.563171,3,5159,21103,1.0,2017-09-09T05:00:00,1770,0.042651,6,2,unknown
8953,Left,7.7,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Riverine,21998,0910_1331,Behind Lockheed Martin,,4,2,0.4,,,29.54788,-95.08435,8,5787,21406,1.0,2017-09-10T05:00:00,1786,0.042651,6,2,Clear Lake
9968,N/A,3.902,180,[],2017-09-23T05:00:00,1841,1,2,0.0,Coastal,25422,0915_1420_2,Debris line on oyster shell pile,,3,2,0.2,,,29.54596,-94.78639,8,6545,22127,1.0,2017-09-23T05:00:00,1841,0.046,2,2,TRINITY BAY
7633,N/A,63.596,180,[],2017-09-05T05:00:00,1599,1,2,1.72,Riverine,21052,1,electrical marker on bank across parking lot of lake olympia middle school,,3,4,0.2,,,29.55767,-95.55251,4,5127,20780,1.0,2017-09-10T05:00:00,1770,0.06,6,2,oyster creek
7635,N/A,64.154,180,[],2017-09-05T05:00:00,1599,1,2,0.0,Riverine,21054,2,stake on bank across parking lot of lake olympia middle school,,3,2,0.2,,,29.55767,-95.55251,7,5127,20780,1.0,2017-09-10T05:00:00,1770,0.06,6,2,oyster creek
9406,Left,217.18845,180,[],2017-09-18T04:00:00,1780,1,2,0.0,Riverine,23548,0917_1554_2,On bridge apron upstream of road on left bank with paint,,2,1,0.1,,,30.7198,-94.69997,4,,22254,1.0,2017-09-21T04:00:00,1722,1.406,6,2,Unknown
7595,N/A,8.54,180,[],2017-09-06T05:00:00,1762,6,2,0.0,Coastal,21537,0906_1025_1,"DEBRIS LINE 30 FT FROM FIRST GAZEBO, AT THE FIRST FENCE POLE. MARKED WITH FLAG, PAINT, AND TAPE.",,2,2,,,,28.681562,-96.563866,7,5159,21103,1.0,2017-09-09T05:00:00,1770,0.042651,6,2,unknown
9374,N/A,63.7,180,[],2017-09-15T04:00:00,1780,1,2,2.4,Riverine,23186,0915_1536_1,On backside of electric post 50 feet south of road 200 feet west of channel with tape and paint,,3,5,0.15,,,30.34222,-94.35165,5,6032,22088,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
7729,N/A,55.686,180,[],2017-09-05T05:00:00,1599,1,2,1.5,Riverine,21055,1,access box for electrical lines on west side of road in sienna point development,,3,5,,,,29.46383,-95.47832,4,5233,20782,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
8919,N/A,5.6,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Coastal,21943,0910_0908,,,4,2,0.4,,,29.61877,-95.00211,8,5768,21383,1.0,2017-09-10T05:00:00,1786,0.11,6,2,Trinity Beach
9407,Left,219.9712,180,[],2017-09-18T04:00:00,1780,1,2,0.0,Riverine,23549,0917_1621_1,On bridge apron upstream of road on left bank with paint,,2,1,0.1,,,30.71648,-94.71637,4,,22255,1.0,2017-09-21T04:00:00,1722,1.406,6,2,Unknown
9082,N/A,16.26,180,[],2017-09-18T05:00:00,1762,1,2,1.15,Riverine,23644,0918_1115_2,"ORANGE TAPE ON CHAINLINK FENCE ON SIDE OF APARTMENT BUILDINGS, ALONG DITCH. NEARBY WOODEN BRIDGE",,1,2,0.02,,,29.98343,-93.99942,2,5855,22305,1.0,2017-09-20T05:00:00,1770,0.4,6,2,unknown
7730,N/A,54.678,180,[],2017-09-05T05:00:00,1599,1,2,1.1,Riverine,21056,2,access box for electrical lines on east side of road in sienna point development   also marked with pink flagging tap,,3,5,,,,29.46383,-95.47832,4,5233,20782,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
9410,N/A,103.2,180,[],2017-09-06T04:00:00,1791,1,2,0.0,Riverine,21144,0906_1300_2,Near walkway near bridge,level 3 survey; field reading 103.178; +0.03' GNSS adjustment,3,2,0.2,,,29.68081,-95.89516,6,6055,20851,1.0,2017-09-20T04:00:00,900,0.1,6,2,Fulshear Creek
8920,N/A,5.5,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Coastal,21944,0910_0909,,,4,2,0.4,,,29.61874,-95.00207,8,5768,21383,1.0,2017-09-10T05:00:00,1786,0.13,6,2,Trinity Beach
9318,N/A,43.75,180,[],2017-09-20T05:00:00,1834,1,2,2.29,Riverine,24539,0920_1525_2,"Debris line found on the back of 2nd park bench from the pool entrance, next to the parking lot.  Marked on the back wood slats with a sharpie, and tagged with an orange flag and stake as indicators.",,2,2,0.1,,,29.8145,-95.27769,4,5992,22784,1.0,2017-10-05T05:00:00,1770,0.04,2,2,Buffalo Bayou
10086,N/A,48.2,180,[],2017-09-05T05:00:00,1612,1,2,1.97,Riverine,21057,HWM1,T intersection on wooden post with electrical equipment in front of SUNCREEK RANCH II stone sign.,,2,5,0.1,,,29.35253,-95.51714,6,5182,20781,1.0,2017-09-10T05:00:00,1770,0.85,6,2,Oyster Creek
9375,Right,58.2,180,[],2017-09-15T04:00:00,1780,1,2,0.45,Riverine,23189,0915_1619_1,On third wooden guardrail post from end on south side of the road feet from bridge abutment on right bank of channel with tape and paint,,2,5,0.1,,,30.36147,-94.32655,5,6033,22089,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
9319,N/A,43.28,180,[],2017-09-20T05:00:00,1834,1,2,2.9,Riverine,24540,0920_1525_1,"Nail in tree along side Bacher St. and the side walk, closest to the pool entrance. Marked with orange paint, flagging, and a stake.",,2,5,0.1,,,29.81442,-95.27753,5,5992,22784,1.0,2017-10-05T05:00:00,1770,0.04,2,2,Buffalo Bayou
8448,N/A,84.02,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22819,0910_1648_1,Upstream side rock bridge reinforcements on north end of bridge (river left).,,5,2,0.5,,,30.1184,-95.22448,3,5523,21892,1.0,2017-09-18T05:00:00,1847,0.06,6,2,San Jacinto River
9181,N/A,36.13,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23905,0915_1040_1,"DSRB from bridge on Selinsky Rd, behind Albert Thomas middle school football field",RTN in this area had a higher variability due to some nodes working intermittently,4,2,0.4,,,29.63846,-95.33062,7,5916,22450,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
7609,N/A,52.954,180,[],2017-09-05T05:00:00,1599,1,2,2.3,Riverine,21058,1,Tree located on south side of county road 42 just east of bridge,,3,1,,,,29.38007,-95.49771,6,5163,20783,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
9160,N/A,92.349,180,[],2017-09-13T05:00:00,1762,1,2,1.28,Riverine,23552,0913_1618_1,"ORANGE NAIL ON RIGHT UPSTREAM GUARDRAIL, ON 4TH ROUNDED POST FROM THE CENTER OF BRIDGE.ACROSS FROM LONG KING CREEK SIGN",,1,2,0.04,,,30.60359,-94.95793,5,5902,22256,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9411,N/A,103.1,180,[],2017-09-06T04:00:00,1791,1,2,0.0,Riverine,21149,0906_1300_4,Near walkway near bridge,level 3 survey; field readings 103.109; +0.03' GNSS adjustment,2,5,0.1,,,29.681,-95.8951,6,6055,20851,1.0,2017-09-20T04:00:00,900,0.1,6,2,Fulshear Creek
9436,N/A,80.6,180,[],2017-09-07T04:00:00,1791,1,2,0.77,Riverine,21418,0907_1115_2,13050 Forester Lane. Back fence,level 3 survey; +0.03' GNSS adjustment; field readings RTK 79.852+0.75 TU,2,5,0.1,,,29.6264,-95.68095,6,6069,21017,1.0,2017-09-20T04:00:00,900,0.1,6,2,Pumpkin Lake
8449,N/A,83.73,180,[],2017-09-10T05:00:00,1834,1,2,0.0,Riverine,22820,0910_1648_2,Upstream side rock bridge reinforcements on south end of bridge (river right). Boulder sprayed orange with flag next to it.,,5,2,0.5,,,30.11792,-95.22475,3,5523,21892,1.0,2017-09-18T05:00:00,1847,0.06,6,2,San Jacinto River
9269,N/A,42.9,180,[],2017-09-15T04:00:00,1780,1,2,1.3,Riverine,23172,0915_1210_1,On vertical wooden post to the left of gravel driveway in front of 5800 Millholland Road with tape. Fifth post from driveway,level 4,2,5,0.1,,,30.12028,-94.42732,5,5966,22081,1.0,2017-09-17T04:00:00,1722,1.4,6,2,Unknown
9271,N/A,43.1,180,[],2017-09-15T04:00:00,1780,1,2,1.5,Riverine,23173,0915_1210_2,On base of tree directly across road from 0915_1210_1 HWM 8 feet from road with tape and paint,level 4,2,1,0.1,,,30.12028,-94.42732,5,5966,22081,1.0,2017-09-17T04:00:00,1722,1.4,6,2,Unknown
9842,Left,5.039,180,[],2017-09-06T04:00:00,1744,1,2,1.23,Coastal,21169,0906_1530_1,"HWM is located inside Rowling Bait Camp shop. HWM is a seed line on the walk-in cooler door at 1.23 feet above
concrete floor, mark considered good.",Surveyed floor elevation below the mark. 1.23 ft added to surveyed elevation. HWM elevation is final. NO further adjustments necessary.,2,5,0.1,,,28.62783,-95.97057,8,6359,20865,1.0,2017-09-06T04:00:00,1744,0.131234,6,2,Colorado River
8928,Right,15.84,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Riverine,21955,0910_0948,"Between bridge spans, flagged by someone else.",,3,1,0.2,,,29.63387,-95.11449,8,5773,21387,1.0,2017-09-10T05:00:00,1786,0.17,6,2,Armand Bayou
9498,N/A,171.254,180,[],2017-09-09T05:00:00,1762,1,2,0.35,Riverine,22401,0909_1210_1,"Lat 29.54335 Long -96.45074
Southeast side of bridge on downstream side painted on main beam of bridge.",,4,5,0.25,,,29.5432,-96.4509,3,6405,21671,1.0,2017-10-10T05:00:00,1645,0.203,6,2,unknown
9161,N/A,93.983,180,[],2017-09-13T05:00:00,1762,1,2,0.37,Riverine,23553,0913_1618_2,"ORANGE NAIL ON LEFT DOWNSTREAM GUARDRAIL, ON FIRST ROUNDED POST CLOSEST TO END OF RAIL. NAIL BODY MARKS DEBRIS LINE. LINE LEVELED TO POST",,1,2,0.01,,,30.60359,-94.95793,5,5902,22256,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
7611,Left,52.964,180,[],2017-09-05T05:00:00,1599,1,2,3.67,Riverine,21060,3,nail and tab in tree on north side of county road 42 closest to bridge,,3,1,,,,29.38007,-95.49771,6,5163,20783,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
7610,Left,53.054,180,[],2017-09-05T05:00:00,1599,1,2,2.58,Riverine,21059,2,nail and tab in tree on north side of county road 42 furthermost east of bridge,,3,1,,,,29.38007,-95.49771,6,5163,20783,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
9133,N/A,28.41,180,[],2017-09-15T05:00:00,1776,1,2,1.1,Riverine,23191,0915_1845_1,Debris line marked with tape. Located on a support pillar below walkway to center pavilion. HWM is on the middle of three walkways that enter from the south.,,1,2,0.05,,,29.836905,-94.608614,2,5889,22090,1.0,2017-10-06T05:00:00,1760,0.1,6,2,Whites Bayou
9412,Right,102.9,180,[],2017-09-06T04:00:00,1791,1,2,0.0,Riverine,21143,0906_1300_1,Near electrical box ~75 feet downstream of bridge,level 3 survey; field readings 102.867; +0.03' GNSS adjustment,4,2,0.3,,,29.68061,-95.89532,6,6055,20851,1.0,2017-09-20T04:00:00,900,0.1,6,2,Fulshear Creek
9757,N/A,21.9,180,[],2017-09-06T04:00:00,1762,1,2,0.0,Riverine,21545,0906_1840_1,A debris line found on the left edge of water. Downstream from bridge. Original field sheet indicated poor quality but specified 0.02 uncertainty. Changed to Excellent by GRH.,level 4 survey; field reading 21.915,1,2,0.02,,,29.1927,-95.4114,4,6489,21114,1.0,2017-09-18T04:00:00,900,0.5,6,2,unknown
9885,Right,107.826,180,[],2017-09-11T05:00:00,330,6,2,0.0,Riverine,22277,0911_1620_1,DEBRIS LINE IN SOUTH DITCH OF COUNTY ROAD 370,,1,4,0.042,,,30.2503,-95.11139,3,6521,21575,1.0,2017-09-19T05:00:00,1842,0.0235,6,2,EAST FORK SAN JACINTO RIVER
9302,N/A,11.33,180,[],2017-09-20T05:00:00,1834,1,2,4.84,Riverine,24520,0920_0918_1,Sharpie line marked with orange paint on telephone pole stay wire at the north east corner of the intersection of Federal and American Petroleum.  An orange stake placed in ground below as an indicator as well.,,3,2,0.12,,,29.74107,-95.21214,4,5980,22777,1.0,2017-10-05T05:00:00,1770,0.04,6,2,Buffalo Bayou
9499,N/A,170.945,180,[],2017-09-09T05:00:00,1762,1,2,0.37,Riverine,22402,0909_1210_2,"Lat 29.54392 Long -96.45112
Northwest side of bridge on downstream side painted on main beam of bridge.",,4,5,0.25,,,29.54392,-96.45112,3,6405,21671,1.0,2017-10-10T05:00:00,1645,0.203,6,2,unknown
9086,N/A,252.411,180,[],2017-09-14T05:00:00,1762,1,2,0.0,Riverine,23449,0914_1230_1,ORANGE PAINT LINE ON RIGHT DOWNSTREAM APRON. BOTTOM OF PAINT LINE MARKS MUD LINE,,1,1,0.02,,,30.69868,-94.79547,3,5858,22209,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9162,N/A,115.069,180,[],2017-09-13T05:00:00,1762,1,2,,Riverine,23554,0913_1820_1,NAIL ON BARBED WIRE FENCE POST BY LEFT DOWNSTREAM GUARDRAIL . LINE LEVELED TO POST.,Elevation between points vary quite a bit.  Not sure why or which mark would be more representative.,1,2,0.01,,,30.68371,-94.95556,5,5904,22257,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9377,Left,83.9,180,[],2017-09-15T04:00:00,1780,1,2,0.0,Riverine,23192,0915_1758_1,On apron on upstream side of road on left bank with paint,,2,1,0.1,,,30.39226,-94.42268,4,6034,22092,1.0,2017-09-22T04:00:00,1722,0.3,6,2,Unknown
8924,N/A,7.91,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Coastal,21949,0910_0925,,,3,2,0.2,,,29.59133,-95.04104,8,6198,21385,1.0,2017-09-10T05:00:00,1786,0.17,6,2,Armand Bayou
9684,N/A,114.431,180,[],2017-09-10T05:00:00,1834,1,2,2.1,Riverine,24233,0910_1030_1,debris line along chain link fence,,5,2,0.5,,,30.213013,-95.413561,,6460,22635,1.0,2017-09-10T05:00:00,1834,0.47,6,2,San Jacinto River
9172,Left,23.7,180,[],2017-09-14T05:00:00,1846,1,2,5.7,Riverine,23410,0914_1604_2,"Seed line marked with sharpie, flagging, and orange paint on Left Bank US side of bridge structure",,1,5,0.02,,,29.67997,-95.27744,4,5909,22194,1.0,2017-09-25T05:00:00,1645,,6,2,Sims Bayou
9163,N/A,117.175,180,[],2017-09-13T05:00:00,1762,1,2,4.44,Riverine,23555,0913_1820_2,TAPE TIED AROUND TREE ON RIGHT DOWNSTREAM SIDE. LINE LEVELED TO TREE FOR MORE STABLE MARK,,1,2,0.01,,,30.68371,-94.95556,2,5904,22257,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
7733,N/A,54.846,180,[],2017-09-05T05:00:00,1599,1,2,2.69,Riverine,21062,1,nail in a tree on south side of road 2 miles from intersection of 521,,3,5,,,,29.451847,-95.511167,6,5234,20785,1.0,2017-09-10T05:00:00,1770,,6,2,oyster creek
9179,N/A,37.06,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23908,0915_1040_2,"USRB from bridge on Selinsky Rd, behind Albert Thomas middle school approx 100'",RTN in this area had a higher variability due to some nodes working intermittently,4,2,0.4,,,29.63709,-95.33008,7,5916,22450,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
9685,N/A,116.468,180,[],2017-09-10T05:00:00,1834,1,2,4.78,Riverine,24234,0910_1041_2,Seed line along wall of residence,,4,5,0.3,,,30.216743,-95.417623,,6460,22635,1.0,2017-09-10T05:00:00,1834,0.47,6,2,San Jacinto River
9165,N/A,122.149,180,[],2017-09-14T05:00:00,1762,1,2,4.35,Riverine,23556,0914_0935_1,"ORANGE TAPE ON TREE ALONG RIGHT DOWNSTREAM BANK, NEXT TO RUSTY CORNER POST AND INTRASTATE GAS PIPELINE SIGN",,1,2,0.02,,,30.70097,-94.99741,2,5905,22258,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
8151,Left,170.005,180,[],2017-09-13T05:00:00,1822,6,2,2.7,Riverine,22827,1300,Nail and flagging in cedar fence post 1/10 of a mile past willow springs bridge north side of road,,1,5,,,,29.38567163,-96.76763,6,5387,21894,1.0,2017-09-19T05:00:00,1839,0.0004,6,1,Navidad river
9094,N/A,83.323,180,[],2017-09-15T05:00:00,1762,1,2,1.67,Riverine,23460,0915_1215_2,"ORANGE NAIL+TAPE ON RIGHT DOWNSTREAM GUARDRAIL, 2ND ROUNDED POST FROM CENTER OF BRIDGE",,1,2,0.05,,,30.55911,-94.8819,5,5863,22214,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9186,N/A,36.45,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23909,0915_1040_3,"DSLB from bridge on Selinsky Rd, behind Albert Thomas middle school football field",RTN in this area had a higher variability due to some nodes working intermittently,4,2,0.4,,,29.63809,-95.33004,7,5916,22450,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
9307,N/A,32.25,180,[],2017-09-20T05:00:00,1834,1,2,1.93,Riverine,24529,0920_1230_1,"Nail in tree in park ~350 south of the north parking lot, east of the playground (the last tree before the open field) Marked with orange paint, flagging and a stake.",,1,5,0.02,,,29.78578,-95.24732,5,5983,22781,1.0,2017-09-26T05:00:00,1645,,6,2,Buffalo Bayou
9096,N/A,32.07,180,[],2017-09-15T05:00:00,1762,1,2,3.87,Riverine,23465,0915_1600_2,"NAIL+ORANGE TAPE ON OUTSIDE RAIL OF SMALL WOODEN BRIDGE, NEXT TO YELLOW BEWARE OF SNAKES SIGN","Points at site are visibly different in elevation.  Not clear mark at either site, so no way of telling which is better.",3,2,0.2,,,30.23055,-94.23141,5,5864,22216,1.0,2017-09-22T05:00:00,1770,0.049213,6,2,unknown
9095,N/A,33.079,180,[],2017-09-15T05:00:00,1762,1,2,4.21,Riverine,23463,0915_1600_1,"ORANGE NAIL+TAPE ON TREE, EAST OF PLAYGROUND AND PAVILLION, DIRECTLY NORTH OF BLUE PICNIC TABLE AREA; WHERE THE BRANCH OF CREEK ENDS","Points at site are visibly different in elevation.  Not clear mark at either site, so no way of telling which is better.",4,1,0.3,,,30.23055,-94.23141,5,5864,22216,1.0,2017-09-22T05:00:00,1770,0.049213,6,2,unknown
8925,N/A,7.98,180,[],2017-09-10T05:00:00,1786,6,2,0.0,Coastal,21950,0910_0926,,,3,2,0.2,,,29.59133,-95.04103,8,6198,21385,1.0,2017-09-10T05:00:00,1786,0.13,6,2,Armand Bayou
10174,Left,316.562,180,[],2017-09-26T05:00:00,1853,1,2,0.0,Riverine,25439,9-26-1424-1,Stain line on bridge apron on left bank,,4,6,0.4,,,30.00774,-97.25126,4,6611,23270,1.0,2015-09-26T05:00:00,1853,0.236,6,2,Riverine
10230,N/A,43.366,180,[],2017-09-15T05:00:00,1834,1,2,0.0,Riverine,23910,0915_1142_1,Holding pond off of Almeda-Genoa Rd. Left pond going into sub-division approx 100' west of road on north side of pond.,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.6202,-95.33121,7,6698,22451,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Buffalo Bayou
9166,N/A,122.231,180,[],2017-09-14T05:00:00,1762,1,2,5.3,Riverine,23557,0914_0935_2,ORANGE TAPE ON CHAINLINK SECURITY FENCE AROUND NATURAL GAS PIPELINE STATION. IN FRONT OF CONCRETE CULVERT. BRIDGE MAY ICE SIGN DIRECTLY ACROSS STREET,,1,2,0.02,,,30.70097,-94.99741,2,5905,22258,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
10175,N/A,316.53,180,[],2017-09-26T05:00:00,1853,1,2,0.0,Riverine,25440,9-26-1424-2,Stain line on bridge apron on Right bank,,4,6,0.4,,,30.00773,-97.25155,4,6611,23270,1.0,2017-09-26T05:00:00,1853,0.236,6,2,Riverine
8450,N/A,62.21,180,[],2017-09-10T05:00:00,1834,1,2,2.85,Riverine,22828,0910_1718_1,West end of bridge on side with sidewalk. Located on concrete wall on back of bridge.,,2,5,0.1,,,30.08083,-95.17376,3,5524,21895,1.0,2017-09-18T05:00:00,1847,0.05,6,2,San Jacinto River
7759,Left,108.615,180,[],2017-09-05T05:00:00,1599,1,2,3.37,Riverine,21064,1,canoe launch parking sign,,2,5,,,,29.64249,-95.9767,6,5244,20787,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
9130,N/A,37.18,180,[],2017-09-15T05:00:00,1833,1,2,0.0,Riverine,23196,0915_1505_1,"Mud line marked with painted stake on south side of road, approximately 75' east of the eastern levee.",,3,1,0.2,,,29.918794,-94.691962,7,5887,22093,1.0,2017-10-06T05:00:00,1760,0.1,6,2,Canal
9097,N/A,24.3,180,[],2017-09-14T05:00:00,1602,1,2,3.75,Riverine,23195,0914_1046_01,"Nail in telephone pole by gaging station, 40 ft downstream, right bank. Located at Deweyville Boat Ramp. Flagging on nail road sign.",,2,5,0.1,,,30.30349,-93.744,5,5866,22091,1.0,2017-09-26T05:00:00,1731,0.008,6,2,Sabine River
9671,N/A,150.13,180,[],2017-09-12T05:00:00,1772,2,2,0.0,Riverine,22422,0912_0847,debris line in grass,,3,2,0.2,,,29.96127,-95.74118,8,6205,21685,1.0,2017-09-12T05:00:00,1772,0.0601,7,2,Bridgeland Lake
10176,Right,291.703,180,[],2017-09-25T05:00:00,1853,1,2,0.0,Riverine,25441,09-25-1321-1,Silt line and wash line on left bank,,3,9,0.2,,,29.9982,-97.09344,7,6612,23271,1.0,2017-09-25T05:00:00,1853,0.236,6,2,Riverine
8821,N/A,6.681,180,[],2017-09-07T05:00:00,1760,1,2,0.0,Coastal,21571,0907_1045_2,"Painted stake near shoreline on right hand side of small, dirt vehicle access path.",,5,2,0.5,,,28.67815,-96.39231,7,5710,21134,1.0,2017-09-09T05:00:00,1787,0.013205,6,2,Gulf of America
7760,Left,108.563,180,[],2017-09-05T05:00:00,1599,1,2,3.85,Riverine,21065,2,public information sign at public canoe launch,,2,5,,,,29.64249,-95.9767,6,5244,20787,1.0,2017-09-11T05:00:00,1770,,6,2,brazos river
10033,Right,25.78,180,[],2017-09-14T05:00:00,1846,1,2,,Riverine,23407,0914_1455_1,Debris line marked with stake and orange paint on DS right bank of bridge. Looks to have stayed within its banks.,RTN in this area had a higher variability due to some nodes working intermittently,5,2,0.5,,,29.66991,-95.23337,7,6659,22193,1.0,2017-10-04T05:00:00,1770,0.5,6,2,Berry Bayou
9308,N/A,32.18,180,[],2017-09-20T05:00:00,1834,1,2,1.72,Riverine,24530,0920_1230_2,"Nail in tree in park, ~30ft to the west of the first mark.  Marked with orange flagging, paint, and a stake.",,1,5,0.02,,,29.78577,-95.24744,5,5983,22781,1.0,2017-09-26T05:00:00,1645,,6,2,Buffalo Bayou
9167,N/A,105.797,180,[],2017-09-14T05:00:00,1762,1,2,2.2,Riverine,23558,0914_1100_1,"ORANGE NAIL+TAPE ON RIGHT DOWNSTREAM GUARDRAIL POST, 9TH FROM CENTER OF BRIDGE, WITH WHITE REFLECTOR",,3,2,0.2,,,30.65944,-94.97763,5,5906,22259,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
9098,N/A,24.5,180,[],2017-09-14T05:00:00,1602,1,2,3.42,Riverine,23197,0914_1046_02,"Nail in tree, downstream, right bank, south side of boat ramp parking lot. Marked with orange flagging.",,2,5,0.1,,,30.30295,-93.74425,5,5866,22091,1.0,2017-09-26T05:00:00,1731,0.008,6,2,Sabine River
10178,N/A,299.76,180,[],2017-09-25T05:00:00,1853,1,2,0.55,Riverine,25444,09-25-1539-1,Wash line on south end of lake,,4,2,0.4,,,29.98737,-97.12135,7,6613,23274,1.0,2017-09-25T05:00:00,1853,0.236,6,2,Riverine
10204,N/A,376.71,180,[],2017-09-07T05:00:00,1834,1,2,1.15,Riverine,25443,0907_1050_2,Tree located 250 feet west of bridge on downstream side.,,3,5,0.2,,,29.81618,-97.20365,3,5400,23272,1.0,2017-09-21T05:00:00,1834,0.14,6,2,Colorado River
9688,N/A,116.472,180,[],2017-09-10T05:00:00,1834,1,2,4.9,Riverine,24237,0910_1100_2,seed line along garage of residence,,4,5,0.3,,,30.217115,-95.416457,,6461,22637,1.0,2017-09-10T05:00:00,1834,0.47,6,2,San Jacinto River
9787,N/A,13.5,180,[],2017-09-08T04:00:00,1760,1,2,5.0,Riverine,21954,0908_1740_1,Debris near the boat in a tree,level 4 survey; field readings 8.125+5.35 ft,1,2,0.04,,,29.2816,-95.2551,4,6501,21388,1.0,2017-09-16T04:00:00,900,0.6,6,2,Unknown
9168,N/A,105.545,180,[],2017-09-14T05:00:00,1762,1,2,2.13,Riverine,23559,0914_1100_2,"ORANGE NAIL+TAPE ON LEFT UPSTREAM GUARDRAIL POST, 11TH FROM CENTER OF BRIDGE",,4,2,0.3,,,30.65944,-94.97763,5,5906,22259,1.0,2017-09-19T05:00:00,1770,0.022966,6,2,unknown
